product,district,order_date,sold_qty,month,year
Cavin’s Paneer Cubes,Madurai,2025-05-01,25,5,2025
Cavin’s Paneer Cubes,Nagapattinam,2025-05-01,16,5,2025
Cavin’s Paneer Cubes,Namakkal,2025-05-01,24,5,2025
Cavin’s Paneer Cubes,Salem,2025-05-01,20,5,2025
Cavin’s Paneer Cubes,Thanjavur,2025-05-01,38,5,2025
Cavin’s Paneer Cubes,Thoothukudi,2025-05-01,24,5,2025
Cavin’s Paneer Cubes,Tiruchirappalli,2025-05-01,17,5,2025
Cavin’s Paneer Cubes,Tirunelveli,2025-05-01,34,5,2025
Cavin’s Paneer Cubes,Vellore,2025-05-01,13,5,2025
Karthika Seeyakkai Powder,Chennai,2025-05-01,42,5,2025
Karthika Seeyakkai Powder,Coimbatore,2025-05-01,55,5,2025
Karthika Seeyakkai Powder,Dindigul,2025-05-01,60,5,2025
Karthika Seeyakkai Powder,Erode,2025-05-01,41,5,2025
Karthika Seeyakkai Powder,Kanchipuram,2025-05-01,59,5,2025
Karthika Seeyakkai Powder,Karur,2025-05-01,49,5,2025
Karthika Seeyakkai Powder,Madurai,2025-05-01,48,5,2025
Karthika Seeyakkai Powder,Nagapattinam,2025-05-01,61,5,2025
Karthika Seeyakkai Powder,Namakkal,2025-05-01,59,5,2025
Karthika Seeyakkai Powder,Salem,2025-05-01,69,5,2025
Karthika Seeyakkai Powder,Thanjavur,2025-05-01,61,5,2025
Karthika Seeyakkai Powder,Thoothukudi,2025-05-01,68,5,2025
Karthika Seeyakkai Powder,Tiruchirappalli,2025-05-01,52,5,2025
Karthika Seeyakkai Powder,Tirunelveli,2025-05-01,53,5,2025
Karthika Seeyakkai Powder,Vellore,2025-05-01,53,5,2025
Cavin’s Buttermilk,Chennai,2025-05-02,34,5,2025
Cavin’s Buttermilk,Coimbatore,2025-05-02,40,5,2025
Cavin’s Buttermilk,Dindigul,2025-05-02,46,5,2025
Cavin’s Buttermilk,Erode,2025-05-02,39,5,2025
Cavin’s Buttermilk,Kanchipuram,2025-05-02,57,5,2025
Cavin’s Buttermilk,Karur,2025-05-02,48,5,2025
Cavin’s Buttermilk,Madurai,2025-05-02,53,5,2025
Cavin’s Buttermilk,Nagapattinam,2025-05-02,56,5,2025
Cavin’s Buttermilk,Namakkal,2025-05-02,58,5,2025
Cavin’s Buttermilk,Salem,2025-05-02,47,5,2025
Cavin’s Buttermilk,Thanjavur,2025-05-02,66,5,2025
Cavin’s Buttermilk,Thoothukudi,2025-05-02,62,5,2025
Cavin’s Buttermilk,Tiruchirappalli,2025-05-02,41,5,2025
Cavin’s Buttermilk,Tirunelveli,2025-05-02,68,5,2025
Cavin’s Buttermilk,Vellore,2025-05-02,69,5,2025
Cavin’s Curd,Chennai,2025-05-02,52,5,2025
Cavin’s Curd,Coimbatore,2025-05-02,45,5,2025
Cavin’s Curd,Dindigul,2025-05-02,39,5,2025
Cavin’s Curd,Erode,2025-05-02,44,5,2025
Cavin’s Curd,Kanchipuram,2025-05-02,50,5,2025
Cavin’s Curd,Karur,2025-05-02,74,5,2025
Cavin’s Curd,Madurai,2025-05-02,47,5,2025
Cavin’s Curd,Nagapattinam,2025-05-02,54,5,2025
Cavin’s Curd,Namakkal,2025-05-02,67,5,2025
Cavin’s Curd,Salem,2025-05-02,62,5,2025
Cavin’s Curd,Thanjavur,2025-05-02,58,5,2025
Cavin’s Curd,Thoothukudi,2025-05-02,51,5,2025
Cavin’s Curd,Tiruchirappalli,2025-05-02,61,5,2025
Cavin’s Curd,Tirunelveli,2025-05-02,53,5,2025
Cavin’s Curd,Vellore,2025-05-02,74,5,2025
Cavin’s Ghee,Chennai,2025-05-02,25,5,2025
Cavin’s Ghee,Coimbatore,2025-05-02,28,5,2025
Cavin’s Ghee,Dindigul,2025-05-02,21,5,2025
Cavin’s Ghee,Erode,2025-05-02,27,5,2025
Cavin’s Ghee,Kanchipuram,2025-05-02,27,5,2025
Cavin’s Ghee,Karur,2025-05-02,5,5,2025
Cavin’s Ghee,Madurai,2025-05-02,22,5,2025
Cavin’s Ghee,Nagapattinam,2025-05-02,26,5,2025
Cavin’s Ghee,Namakkal,2025-05-02,26,5,2025
Cavin’s Ghee,Salem,2025-05-02,25,5,2025
Cavin’s Ghee,Thanjavur,2025-05-02,23,5,2025
Cavin’s Ghee,Thoothukudi,2025-05-02,31,5,2025
Cavin’s Ghee,Tiruchirappalli,2025-05-02,19,5,2025
Cavin’s Ghee,Tirunelveli,2025-05-02,24,5,2025
Cavin’s Ghee,Vellore,2025-05-02,23,5,2025
Cavin’s Lassi,Chennai,2025-05-02,74,5,2025
Cavin’s Lassi,Coimbatore,2025-05-02,60,5,2025
Cavin’s Lassi,Dindigul,2025-05-02,57,5,2025
Cavin’s Lassi,Erode,2025-05-02,72,5,2025
Cavin’s Lassi,Kanchipuram,2025-05-02,56,5,2025
Cavin’s Lassi,Karur,2025-05-02,48,5,2025
Cavin’s Lassi,Madurai,2025-05-02,51,5,2025
Cavin’s Lassi,Nagapattinam,2025-05-02,41,5,2025
Cavin’s Lassi,Namakkal,2025-05-02,62,5,2025
Cavin’s Lassi,Salem,2025-05-02,53,5,2025
Cavin’s Lassi,Thanjavur,2025-05-02,34,5,2025
Cavin’s Lassi,Thoothukudi,2025-05-02,30,5,2025
Cavin’s Lassi,Tiruchirappalli,2025-05-02,42,5,2025
Cavin’s Lassi,Tirunelveli,2025-05-02,50,5,2025
Cavin’s Lassi,Vellore,2025-05-02,56,5,2025
Cavin’s Milk – Full Cream,Chennai,2025-05-02,29,5,2025
Cavin’s Milk – Full Cream,Coimbatore,2025-05-02,25,5,2025
Cavin’s Milk – Full Cream,Dindigul,2025-05-02,11,5,2025
Cavin’s Milk – Full Cream,Erode,2025-05-02,21,5,2025
Cavin’s Milk – Full Cream,Kanchipuram,2025-05-02,24,5,2025
Cavin’s Milk – Full Cream,Karur,2025-05-02,18,5,2025
Cavin’s Milk – Full Cream,Madurai,2025-05-02,10,5,2025
Cavin’s Milk – Full Cream,Nagapattinam,2025-05-02,32,5,2025
Cavin’s Milk – Full Cream,Namakkal,2025-05-02,18,5,2025
Cavin’s Milk – Full Cream,Salem,2025-05-02,25,5,2025
Cavin’s Milk – Full Cream,Thanjavur,2025-05-02,16,5,2025
Cavin’s Milk – Full Cream,Thoothukudi,2025-05-02,16,5,2025
Cavin’s Milk – Full Cream,Tiruchirappalli,2025-05-02,13,5,2025
Cavin’s Milk – Full Cream,Tirunelveli,2025-05-02,36,5,2025
Cavin’s Milk – Full Cream,Vellore,2025-05-02,17,5,2025
Cavin’s Milk – Toned,Chennai,2025-05-02,25,5,2025
Cavin’s Milk – Toned,Coimbatore,2025-05-02,8,5,2025
Cavin’s Milk – Toned,Dindigul,2025-05-02,20,5,2025
Cavin’s Milk – Toned,Erode,2025-05-02,16,5,2025
Cavin’s Milk – Toned,Kanchipuram,2025-05-02,25,5,2025
Cavin’s Milk – Toned,Karur,2025-05-02,32,5,2025
Cavin’s Milk – Toned,Madurai,2025-05-02,26,5,2025
Cavin’s Milk – Toned,Nagapattinam,2025-05-02,23,5,2025
Cavin’s Milk – Toned,Namakkal,2025-05-02,18,5,2025
Cavin’s Milk – Toned,Salem,2025-05-02,30,5,2025
Cavin’s Milk – Toned,Thanjavur,2025-05-02,26,5,2025
Cavin’s Milk – Toned,Thoothukudi,2025-05-02,18,5,2025
Cavin’s Milk – Toned,Tiruchirappalli,2025-05-02,13,5,2025
Cavin’s Milk – Toned,Tirunelveli,2025-05-02,32,5,2025
Cavin’s Milk – Toned,Vellore,2025-05-02,28,5,2025
Cavin’s Milkshake – Chocolate,Chennai,2025-05-02,59,5,2025
Cavin’s Milkshake – Chocolate,Coimbatore,2025-05-02,54,5,2025
Cavin’s Milkshake – Chocolate,Dindigul,2025-05-02,62,5,2025
Cavin’s Milkshake – Chocolate,Erode,2025-05-02,62,5,2025
Cavin’s Milkshake – Chocolate,Kanchipuram,2025-05-02,58,5,2025
Cavin’s Milkshake – Chocolate,Karur,2025-05-02,60,5,2025
Cavin’s Milkshake – Chocolate,Madurai,2025-05-02,64,5,2025
Cavin’s Milkshake – Chocolate,Nagapattinam,2025-05-02,44,5,2025
Cavin’s Milkshake – Chocolate,Namakkal,2025-05-02,73,5,2025
Cavin’s Milkshake – Chocolate,Salem,2025-05-02,52,5,2025
Cavin’s Milkshake – Chocolate,Thanjavur,2025-05-02,66,5,2025
Cavin’s Milkshake – Chocolate,Thoothukudi,2025-05-02,48,5,2025
Cavin’s Milkshake – Chocolate,Tiruchirappalli,2025-05-02,46,5,2025
Cavin’s Milkshake – Chocolate,Tirunelveli,2025-05-02,65,5,2025
Cavin’s Milkshake – Chocolate,Vellore,2025-05-02,56,5,2025
Cavin’s Paneer,Chennai,2025-05-02,23,5,2025
Cavin’s Paneer,Coimbatore,2025-05-02,18,5,2025
Cavin’s Paneer,Dindigul,2025-05-02,24,5,2025
Cavin’s Paneer,Erode,2025-05-02,25,5,2025
Cavin’s Paneer,Kanchipuram,2025-05-02,27,5,2025
Cavin’s Paneer,Karur,2025-05-02,19,5,2025
Cavin’s Paneer,Madurai,2025-05-02,31,5,2025
Cavin’s Paneer,Nagapattinam,2025-05-02,15,5,2025
Cavin’s Paneer,Namakkal,2025-05-02,26,5,2025
Cavin’s Paneer,Salem,2025-05-02,31,5,2025
Cavin’s Paneer,Thanjavur,2025-05-02,21,5,2025
Cavin’s Paneer,Thoothukudi,2025-05-02,14,5,2025
Cavin’s Paneer,Tiruchirappalli,2025-05-02,28,5,2025
Cavin’s Paneer,Tirunelveli,2025-05-02,32,5,2025
Cavin’s Paneer,Vellore,2025-05-02,34,5,2025
Cavin’s Paneer Cubes,Chennai,2025-05-02,29,5,2025
Cavin’s Paneer Cubes,Coimbatore,2025-05-02,26,5,2025
Cavin’s Paneer Cubes,Dindigul,2025-05-02,28,5,2025
Cavin’s Paneer Cubes,Erode,2025-05-02,27,5,2025
Cavin’s Paneer Cubes,Kanchipuram,2025-05-02,24,5,2025
Cavin’s Paneer Cubes,Karur,2025-05-02,24,5,2025
Cavin’s Paneer Cubes,Madurai,2025-05-02,27,5,2025
Cavin’s Paneer Cubes,Nagapattinam,2025-05-02,13,5,2025
Cavin’s Paneer Cubes,Namakkal,2025-05-02,38,5,2025
Cavin’s Paneer Cubes,Salem,2025-05-02,28,5,2025
Cavin’s Paneer Cubes,Thanjavur,2025-05-02,10,5,2025
Cavin’s Paneer Cubes,Thoothukudi,2025-05-02,18,5,2025
Cavin’s Paneer Cubes,Tiruchirappalli,2025-05-02,22,5,2025
Cavin’s Paneer Cubes,Tirunelveli,2025-05-02,23,5,2025
Cavin’s Paneer Cubes,Vellore,2025-05-02,19,5,2025
Karthika Seeyakkai Powder,Chennai,2025-05-02,50,5,2025
Karthika Seeyakkai Powder,Coimbatore,2025-05-02,58,5,2025
Karthika Seeyakkai Powder,Dindigul,2025-05-02,61,5,2025
Karthika Seeyakkai Powder,Erode,2025-05-02,71,5,2025
Karthika Seeyakkai Powder,Kanchipuram,2025-05-02,58,5,2025
Karthika Seeyakkai Powder,Karur,2025-05-02,55,5,2025
Karthika Seeyakkai Powder,Madurai,2025-05-02,47,5,2025
Karthika Seeyakkai Powder,Nagapattinam,2025-05-02,50,5,2025
Karthika Seeyakkai Powder,Namakkal,2025-05-02,65,5,2025
Karthika Seeyakkai Powder,Salem,2025-05-02,62,5,2025
Karthika Seeyakkai Powder,Thanjavur,2025-05-02,51,5,2025
Karthika Seeyakkai Powder,Thoothukudi,2025-05-02,43,5,2025
Karthika Seeyakkai Powder,Tiruchirappalli,2025-05-02,32,5,2025
Karthika Seeyakkai Powder,Tirunelveli,2025-05-02,64,5,2025
Karthika Seeyakkai Powder,Vellore,2025-05-02,64,5,2025
Cavin’s Buttermilk,Chennai,2025-05-03,53,5,2025
Cavin’s Buttermilk,Coimbatore,2025-05-03,54,5,2025
Cavin’s Buttermilk,Dindigul,2025-05-03,72,5,2025
Cavin’s Buttermilk,Erode,2025-05-03,68,5,2025
Cavin’s Buttermilk,Kanchipuram,2025-05-03,48,5,2025
Cavin’s Buttermilk,Karur,2025-05-03,64,5,2025
Cavin’s Buttermilk,Madurai,2025-05-03,54,5,2025
Cavin’s Buttermilk,Nagapattinam,2025-05-03,41,5,2025
Cavin’s Buttermilk,Namakkal,2025-05-03,52,5,2025
Cavin’s Buttermilk,Salem,2025-05-03,59,5,2025
Cavin’s Buttermilk,Thanjavur,2025-05-03,49,5,2025
Cavin’s Buttermilk,Thoothukudi,2025-05-03,49,5,2025
Cavin’s Buttermilk,Tiruchirappalli,2025-05-03,48,5,2025
Cavin’s Buttermilk,Tirunelveli,2025-05-03,42,5,2025
Cavin’s Buttermilk,Vellore,2025-05-03,41,5,2025
Cavin’s Curd,Chennai,2025-05-03,73,5,2025
Cavin’s Curd,Coimbatore,2025-05-03,71,5,2025
Cavin’s Curd,Dindigul,2025-05-03,58,5,2025
Cavin’s Curd,Erode,2025-05-03,76,5,2025
Cavin’s Curd,Kanchipuram,2025-05-03,52,5,2025
Cavin’s Curd,Karur,2025-05-03,54,5,2025
Cavin’s Curd,Madurai,2025-05-03,46,5,2025
Cavin’s Curd,Nagapattinam,2025-05-03,47,5,2025
Cavin’s Curd,Namakkal,2025-05-03,59,5,2025
Cavin’s Curd,Salem,2025-05-03,42,5,2025
Cavin’s Curd,Thanjavur,2025-05-03,67,5,2025
Cavin’s Curd,Thoothukudi,2025-05-03,69,5,2025
Cavin’s Curd,Tiruchirappalli,2025-05-03,72,5,2025
Cavin’s Curd,Tirunelveli,2025-05-03,56,5,2025
Cavin’s Curd,Vellore,2025-05-03,57,5,2025
Cavin’s Ghee,Chennai,2025-05-03,19,5,2025
Cavin’s Ghee,Coimbatore,2025-05-03,39,5,2025
Cavin’s Ghee,Dindigul,2025-05-03,18,5,2025
Cavin’s Ghee,Erode,2025-05-03,9,5,2025
Cavin’s Ghee,Kanchipuram,2025-05-03,20,5,2025
Cavin’s Ghee,Karur,2025-05-03,24,5,2025
Cavin’s Ghee,Madurai,2025-05-03,38,5,2025
Cavin’s Ghee,Nagapattinam,2025-05-03,35,5,2025
Cavin’s Ghee,Namakkal,2025-05-03,35,5,2025
Cavin’s Ghee,Salem,2025-05-03,13,5,2025
Cavin’s Ghee,Thanjavur,2025-05-03,19,5,2025
Cavin’s Ghee,Thoothukudi,2025-05-03,25,5,2025
Cavin’s Ghee,Tiruchirappalli,2025-05-03,11,5,2025
Cavin’s Ghee,Tirunelveli,2025-05-03,37,5,2025
Cavin’s Ghee,Vellore,2025-05-03,13,5,2025
Cavin’s Lassi,Chennai,2025-05-03,40,5,2025
Cavin’s Lassi,Coimbatore,2025-05-03,59,5,2025
Cavin’s Lassi,Dindigul,2025-05-03,64,5,2025
Cavin’s Lassi,Erode,2025-05-03,60,5,2025
Cavin’s Lassi,Kanchipuram,2025-05-03,32,5,2025
Cavin’s Lassi,Karur,2025-05-03,55,5,2025
Cavin’s Lassi,Madurai,2025-05-03,47,5,2025
Cavin’s Lassi,Nagapattinam,2025-05-03,63,5,2025
Cavin’s Lassi,Namakkal,2025-05-03,53,5,2025
Cavin’s Lassi,Salem,2025-05-03,37,5,2025
Cavin’s Lassi,Thanjavur,2025-05-03,73,5,2025
Cavin’s Lassi,Thoothukudi,2025-05-03,39,5,2025
Cavin’s Lassi,Tiruchirappalli,2025-05-03,58,5,2025
Cavin’s Lassi,Tirunelveli,2025-05-03,47,5,2025
Cavin’s Lassi,Vellore,2025-05-03,65,5,2025
Cavin’s Milk – Full Cream,Chennai,2025-05-03,20,5,2025
Cavin’s Milk – Full Cream,Coimbatore,2025-05-03,24,5,2025
Cavin’s Milk – Full Cream,Dindigul,2025-05-03,15,5,2025
Cavin’s Milk – Full Cream,Erode,2025-05-03,22,5,2025
Cavin’s Milk – Full Cream,Kanchipuram,2025-05-03,24,5,2025
Cavin’s Milk – Full Cream,Karur,2025-05-03,33,5,2025
Cavin’s Milk – Full Cream,Madurai,2025-05-03,14,5,2025
Cavin’s Milk – Full Cream,Nagapattinam,2025-05-03,20,5,2025
Cavin’s Milk – Full Cream,Namakkal,2025-05-03,27,5,2025
Cavin’s Milk – Full Cream,Salem,2025-05-03,21,5,2025
Cavin’s Milk – Full Cream,Thanjavur,2025-05-03,28,5,2025
Cavin’s Milk – Full Cream,Thoothukudi,2025-05-03,19,5,2025
Cavin’s Milk – Full Cream,Tiruchirappalli,2025-05-03,31,5,2025
Cavin’s Milk – Full Cream,Tirunelveli,2025-05-03,17,5,2025
Cavin’s Milk – Full Cream,Vellore,2025-05-03,11,5,2025
Cavin’s Milk – Toned,Chennai,2025-05-03,21,5,2025
Cavin’s Milk – Toned,Coimbatore,2025-05-03,16,5,2025
Cavin’s Milk – Toned,Dindigul,2025-05-03,27,5,2025
Cavin’s Milk – Toned,Erode,2025-05-03,25,5,2025
Cavin’s Milk – Toned,Kanchipuram,2025-05-03,24,5,2025
Cavin’s Milk – Toned,Karur,2025-05-03,12,5,2025
Cavin’s Milk – Toned,Madurai,2025-05-03,25,5,2025
Cavin’s Milk – Toned,Nagapattinam,2025-05-03,27,5,2025
Cavin’s Milk – Toned,Namakkal,2025-05-03,27,5,2025
Cavin’s Milk – Toned,Salem,2025-05-03,30,5,2025
Cavin’s Milk – Toned,Thanjavur,2025-05-03,23,5,2025
Cavin’s Milk – Toned,Thoothukudi,2025-05-03,13,5,2025
Cavin’s Milk – Toned,Tiruchirappalli,2025-05-03,9,5,2025
Cavin’s Milk – Toned,Tirunelveli,2025-05-03,16,5,2025
Cavin’s Milk – Toned,Vellore,2025-05-03,17,5,2025
Cavin’s Milkshake – Chocolate,Chennai,2025-05-03,67,5,2025
Cavin’s Milkshake – Chocolate,Coimbatore,2025-05-03,42,5,2025
Cavin’s Milkshake – Chocolate,Dindigul,2025-05-03,48,5,2025
Cavin’s Milkshake – Chocolate,Erode,2025-05-03,59,5,2025
Cavin’s Milkshake – Chocolate,Kanchipuram,2025-05-03,56,5,2025
Cavin’s Milkshake – Chocolate,Karur,2025-05-03,45,5,2025
Cavin’s Milkshake – Chocolate,Madurai,2025-05-03,46,5,2025
Cavin’s Milkshake – Chocolate,Nagapattinam,2025-05-03,69,5,2025
Cavin’s Milkshake – Chocolate,Namakkal,2025-05-03,58,5,2025
Cavin’s Milkshake – Chocolate,Salem,2025-05-03,52,5,2025
Cavin’s Milkshake – Chocolate,Thanjavur,2025-05-03,41,5,2025
Cavin’s Milkshake – Chocolate,Thoothukudi,2025-05-03,47,5,2025
Cavin’s Milkshake – Chocolate,Tiruchirappalli,2025-05-03,69,5,2025
Cavin’s Milkshake – Chocolate,Tirunelveli,2025-05-03,42,5,2025
Cavin’s Milkshake – Chocolate,Vellore,2025-05-03,62,5,2025
Cavin’s Paneer,Chennai,2025-05-03,21,5,2025
Cavin’s Paneer,Coimbatore,2025-05-03,21,5,2025
Cavin’s Paneer,Dindigul,2025-05-03,9,5,2025
Cavin’s Paneer,Erode,2025-05-03,20,5,2025
Cavin’s Paneer,Kanchipuram,2025-05-03,10,5,2025
Cavin’s Paneer,Karur,2025-05-03,37,5,2025
Cavin’s Paneer,Madurai,2025-05-03,20,5,2025
Cavin’s Paneer,Nagapattinam,2025-05-03,14,5,2025
Cavin’s Paneer,Namakkal,2025-05-03,14,5,2025
Cavin’s Paneer,Salem,2025-05-03,28,5,2025
Cavin’s Paneer,Thanjavur,2025-05-03,16,5,2025
Cavin’s Paneer,Thoothukudi,2025-05-03,32,5,2025
Cavin’s Paneer,Tiruchirappalli,2025-05-03,22,5,2025
Cavin’s Paneer,Tirunelveli,2025-05-03,13,5,2025
Cavin’s Paneer,Vellore,2025-05-03,12,5,2025
Cavin’s Paneer Cubes,Chennai,2025-05-03,26,5,2025
Cavin’s Paneer Cubes,Coimbatore,2025-05-03,22,5,2025
Cavin’s Paneer Cubes,Dindigul,2025-05-03,10,5,2025
Cavin’s Paneer Cubes,Erode,2025-05-03,24,5,2025
Cavin’s Paneer Cubes,Kanchipuram,2025-05-03,15,5,2025
Cavin’s Paneer Cubes,Karur,2025-05-03,25,5,2025
Cavin’s Paneer Cubes,Madurai,2025-05-03,23,5,2025
Cavin’s Paneer Cubes,Nagapattinam,2025-05-03,21,5,2025
Cavin’s Paneer Cubes,Namakkal,2025-05-03,25,5,2025
Cavin’s Paneer Cubes,Salem,2025-05-03,21,5,2025
Cavin’s Paneer Cubes,Thanjavur,2025-05-03,31,5,2025
Cavin’s Paneer Cubes,Thoothukudi,2025-05-03,24,5,2025
Cavin’s Paneer Cubes,Tiruchirappalli,2025-05-03,36,5,2025
Cavin’s Paneer Cubes,Tirunelveli,2025-05-03,23,5,2025
Cavin’s Paneer Cubes,Vellore,2025-05-03,18,5,2025
Karthika Seeyakkai Powder,Chennai,2025-05-03,37,5,2025
Karthika Seeyakkai Powder,Coimbatore,2025-05-03,67,5,2025
Karthika Seeyakkai Powder,Dindigul,2025-05-03,64,5,2025
Karthika Seeyakkai Powder,Erode,2025-05-03,52,5,2025
Karthika Seeyakkai Powder,Kanchipuram,2025-05-03,67,5,2025
Karthika Seeyakkai Powder,Karur,2025-05-03,63,5,2025
Karthika Seeyakkai Powder,Madurai,2025-05-03,40,5,2025
Karthika Seeyakkai Powder,Nagapattinam,2025-05-03,44,5,2025
Karthika Seeyakkai Powder,Namakkal,2025-05-03,52,5,2025
Karthika Seeyakkai Powder,Salem,2025-05-03,53,5,2025
Karthika Seeyakkai Powder,Thanjavur,2025-05-03,67,5,2025
Karthika Seeyakkai Powder,Thoothukudi,2025-05-03,32,5,2025
Karthika Seeyakkai Powder,Tiruchirappalli,2025-05-03,48,5,2025
Karthika Seeyakkai Powder,Tirunelveli,2025-05-03,56,5,2025
Karthika Seeyakkai Powder,Vellore,2025-05-03,43,5,2025
Cavin’s Buttermilk,Chennai,2025-05-04,73,5,2025
Cavin’s Buttermilk,Coimbatore,2025-05-04,61,5,2025
Cavin’s Buttermilk,Dindigul,2025-05-04,48,5,2025
Cavin’s Buttermilk,Erode,2025-05-04,43,5,2025
Cavin’s Buttermilk,Kanchipuram,2025-05-04,62,5,2025
Cavin’s Buttermilk,Karur,2025-05-04,49,5,2025
Cavin’s Buttermilk,Madurai,2025-05-04,65,5,2025
Cavin’s Buttermilk,Nagapattinam,2025-05-04,44,5,2025
Cavin’s Buttermilk,Namakkal,2025-05-04,55,5,2025
Cavin’s Buttermilk,Salem,2025-05-04,47,5,2025
Cavin’s Buttermilk,Thanjavur,2025-05-04,44,5,2025
Cavin’s Buttermilk,Thoothukudi,2025-05-04,59,5,2025
Cavin’s Buttermilk,Tiruchirappalli,2025-05-04,65,5,2025
Cavin’s Buttermilk,Tirunelveli,2025-05-04,57,5,2025
Cavin’s Buttermilk,Vellore,2025-05-04,63,5,2025
Cavin’s Curd,Chennai,2025-05-04,70,5,2025
Cavin’s Curd,Coimbatore,2025-05-04,58,5,2025
Cavin’s Curd,Dindigul,2025-05-04,63,5,2025
Cavin’s Curd,Erode,2025-05-04,58,5,2025
Cavin’s Curd,Kanchipuram,2025-05-04,66,5,2025
Cavin’s Curd,Karur,2025-05-04,46,5,2025
Cavin’s Curd,Madurai,2025-05-04,54,5,2025
Cavin’s Curd,Nagapattinam,2025-05-04,47,5,2025
Cavin’s Curd,Namakkal,2025-05-04,57,5,2025
Cavin’s Curd,Salem,2025-05-04,39,5,2025
Cavin’s Curd,Thanjavur,2025-05-04,39,5,2025
Cavin’s Curd,Thoothukudi,2025-05-04,70,5,2025
Cavin’s Curd,Tiruchirappalli,2025-05-04,69,5,2025
Cavin’s Curd,Tirunelveli,2025-05-04,31,5,2025
Cavin’s Curd,Vellore,2025-05-04,57,5,2025
Cavin’s Ghee,Chennai,2025-05-04,33,5,2025
Cavin’s Ghee,Coimbatore,2025-05-04,38,5,2025
Cavin’s Ghee,Dindigul,2025-05-04,19,5,2025
Cavin’s Ghee,Erode,2025-05-04,21,5,2025
Cavin’s Ghee,Kanchipuram,2025-05-04,19,5,2025
Cavin’s Ghee,Karur,2025-05-04,20,5,2025
Cavin’s Ghee,Madurai,2025-05-04,16,5,2025
Cavin’s Ghee,Nagapattinam,2025-05-04,25,5,2025
Cavin’s Ghee,Namakkal,2025-05-04,15,5,2025
Cavin’s Ghee,Salem,2025-05-04,11,5,2025
Cavin’s Ghee,Thanjavur,2025-05-04,14,5,2025
Cavin’s Ghee,Thoothukudi,2025-05-04,20,5,2025
Cavin’s Ghee,Tiruchirappalli,2025-05-04,28,5,2025
Cavin’s Ghee,Tirunelveli,2025-05-04,28,5,2025
Cavin’s Ghee,Vellore,2025-05-04,14,5,2025
Cavin’s Lassi,Chennai,2025-05-04,58,5,2025
Cavin’s Lassi,Coimbatore,2025-05-04,56,5,2025
Cavin’s Lassi,Dindigul,2025-05-04,66,5,2025
Cavin’s Lassi,Erode,2025-05-04,38,5,2025
Cavin’s Lassi,Kanchipuram,2025-05-04,64,5,2025
Cavin’s Lassi,Karur,2025-05-04,77,5,2025
Cavin’s Lassi,Madurai,2025-05-04,40,5,2025
Cavin’s Lassi,Nagapattinam,2025-05-04,61,5,2025
Cavin’s Lassi,Namakkal,2025-05-04,53,5,2025
Cavin’s Lassi,Salem,2025-05-04,65,5,2025
Cavin’s Lassi,Thanjavur,2025-05-04,41,5,2025
Cavin’s Lassi,Thoothukudi,2025-05-04,61,5,2025
Cavin’s Lassi,Tiruchirappalli,2025-05-04,49,5,2025
Cavin’s Lassi,Tirunelveli,2025-05-04,74,5,2025
Cavin’s Lassi,Vellore,2025-05-04,62,5,2025
Cavin’s Milk – Full Cream,Chennai,2025-05-04,31,5,2025
Cavin’s Milk – Full Cream,Coimbatore,2025-05-04,31,5,2025
Cavin’s Milk – Full Cream,Dindigul,2025-05-04,18,5,2025
Cavin’s Milk – Full Cream,Erode,2025-05-04,23,5,2025
Cavin’s Milk – Full Cream,Kanchipuram,2025-05-04,29,5,2025
Cavin’s Milk – Full Cream,Karur,2025-05-04,19,5,2025
Cavin’s Milk – Full Cream,Madurai,2025-05-04,20,5,2025
Cavin’s Milk – Full Cream,Nagapattinam,2025-05-04,25,5,2025
Cavin’s Milk – Full Cream,Namakkal,2025-05-04,23,5,2025
Cavin’s Milk – Full Cream,Salem,2025-05-04,36,5,2025
Cavin’s Milk – Full Cream,Thanjavur,2025-05-04,16,5,2025
Cavin’s Milk – Full Cream,Thoothukudi,2025-05-04,17,5,2025
Cavin’s Milk – Full Cream,Tiruchirappalli,2025-05-04,35,5,2025
Cavin’s Milk – Full Cream,Tirunelveli,2025-05-04,22,5,2025
Cavin’s Milk – Full Cream,Vellore,2025-05-04,24,5,2025
Cavin’s Milk – Toned,Chennai,2025-05-04,33,5,2025
Cavin’s Milk – Toned,Coimbatore,2025-05-04,35,5,2025
Cavin’s Milk – Toned,Dindigul,2025-05-04,33,5,2025
Cavin’s Milk – Toned,Erode,2025-05-04,21,5,2025
Cavin’s Milk – Toned,Kanchipuram,2025-05-04,29,5,2025
Cavin’s Milk – Toned,Karur,2025-05-04,7,5,2025
Cavin’s Milk – Toned,Madurai,2025-05-04,17,5,2025
Cavin’s Milk – Toned,Nagapattinam,2025-05-04,29,5,2025
Cavin’s Milk – Toned,Namakkal,2025-05-04,28,5,2025
Cavin’s Milk – Toned,Salem,2025-05-04,27,5,2025
Cavin’s Milk – Toned,Thanjavur,2025-05-04,13,5,2025
Cavin’s Milk – Toned,Thoothukudi,2025-05-04,18,5,2025
Cavin’s Milk – Toned,Tiruchirappalli,2025-05-04,28,5,2025
Cavin’s Milk – Toned,Tirunelveli,2025-05-04,15,5,2025
Cavin’s Milk – Toned,Vellore,2025-05-04,9,5,2025
Cavin’s Milkshake – Chocolate,Chennai,2025-05-04,56,5,2025
